County,Property Address,Parcel ID,Auction Status,Auction Type,Case #,Parcel ID URL,Assessed Value,Opening Bid,Certificate #
Putnam,00 UNASSIGNED LOCATION RE,02-10-24-4075-1930-0320,05/08/2024 10:00 AM ET,TAXDEED , 2017-0001300,https://apps.putnam-fl.com/pa/property/?type=api&parcel=02-10-24-4075-1930-0320,N/A,"$1,807.92",2017-0001300
Putnam,00 UNASSIGNED LOCATION RE,02-10-24-4075-2080-0050,05/08/2024 10:00 AM ET,TAXDEED , 2017-0001322,https://apps.putnam-fl.com/pa/property/?type=api&parcel=02-10-24-4075-2080-0050,N/A,"$1,766.08",2017-0001322
Putnam,00 UNASSIGNED LOCATION RE,02-10-24-4075-2370-0020,05/08/2024 10:00 AM ET,TAXDEED , 2017-0001383,https://apps.putnam-fl.com/pa/property/?type=api&parcel=02-10-24-4075-2370-0020,N/A,"$1,803.54",2017-0001383
Putnam,00 UNASSIGNED LOCATION RE,02-12-27-1829-0300-0480,05/08/2024 10:00 AM ET,TAXDEED , 2017-0001703,https://apps.putnam-fl.com/pa/property/?type=api&parcel=02-12-27-1829-0300-0480,N/A,"$2,096.48",2017-0001703
Putnam,"1022 ELM ST, WELAKA, FL- 32193",03-12-26-0000-0140-0330,05/08/2024 10:00 AM ET,TAXDEED , 2017-0002205,https://apps.putnam-fl.com/pa/property/?type=api&parcel=03-12-26-0000-0140-0330,N/A,"$3,011.04",2017-0002205
Putnam,00 UNASSIGNED LOCATION RE,04-10-24-5540-0060-0130,05/08/2024 10:00 AM ET,TAXDEED , 2017-0002943,https://apps.putnam-fl.com/pa/property/?type=api&parcel=04-10-24-5540-0060-0130,N/A,"$1,487.13",2017-0002943
Putnam,"109 HOUSTON ST, INTERLACHEN, FL- 32148",05-10-24-9045-0070-0360,05/08/2024 10:00 AM ET,TAXDEED , 2017-0004620,https://apps.putnam-fl.com/pa/property/?type=api&parcel=05-10-24-9045-0070-0360,N/A,"$2,213.20",2017-0004620
Putnam,"106 LAKE VIEW DR, POMONA PARK, FL- 32181",06-12-27-3412-0060-0070,05/08/2024 10:00 AM ET,TAXDEED , 2017-0005287,https://apps.putnam-fl.com/pa/property/?type=api&parcel=06-12-27-3412-0060-0070,N/A,"$1,845.88",2017-0005287
Putnam,"119 PEACH ORCHARD RD, POMONA PARK, FL- 32181",06-12-27-3412-0080-0100,05/08/2024 10:00 AM ET,TAXDEED , 2017-0005349,https://apps.putnam-fl.com/pa/property/?type=api&parcel=06-12-27-3412-0080-0100,N/A,"$2,728.62",2017-0005349
Putnam,00 UNASSIGNED LOCATION RE,07-10-24-4215-0310-0050,05/08/2024 10:00 AM ET,TAXDEED , 2017-0005668,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-10-24-4215-0310-0050,N/A,"$2,508.86",2017-0005668
Putnam,00 UNASSIGNED LOCATION RE,07-10-24-7070-0060-0640,05/08/2024 10:00 AM ET,TAXDEED , 2017-0005688,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-10-24-7070-0060-0640,N/A,"$2,568.17",2017-0005688
Putnam,00 UNASSIGNED LOCATION RE,07-10-24-7070-0040-0010,05/08/2024 10:00 AM ET,TAXDEED , 2017-0005710,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-10-24-7070-0040-0010,N/A,"$3,070.60",2017-0005710
Putnam,00 UNASSIGNED LOCATION RE,07-10-24-7070-0130-0370,05/08/2024 10:00 AM ET,TAXDEED , 2017-0005804,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-10-24-7070-0130-0370,N/A,"$2,900.52",2017-0005804
Putnam,00 UNASSIGNED LOCATION RE,07-10-24-7071-0310-0240,05/08/2024 10:00 AM ET,TAXDEED , 2017-0005848,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-10-24-7071-0310-0240,N/A,"$3,182.33",2017-0005848
Putnam,"118 BRIAN RD, INTERLACHEN, FL- 32148",07-10-25-4081-0590-0100,05/08/2024 10:00 AM ET,TAXDEED , 2017-0006136,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-10-25-4081-0590-0100,N/A,"$2,714.89",2017-0006136
Putnam,"107 NORTHEAST CT, GEORGETOWN, FL- 32139",07-13-27-7060-0050-0040,05/08/2024 10:00 AM ET,TAXDEED , 2017-0006309,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-13-27-7060-0050-0040,N/A,"$1,695.94",2017-0006309
Putnam,"222 SE 1ST ST, GEORGETOWN, FL- 32139",07-13-27-7060-0110-0330,05/08/2024 10:00 AM ET,TAXDEED , 2017-0006315,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-13-27-7060-0110-0330,N/A,"$1,363.58",2017-0006315
Putnam,"115 DOGWOOD AV, GEORGETOWN, FL- 32139",07-13-27-7060-0260-0100,05/08/2024 10:00 AM ET,TAXDEED , 2017-0006425,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-13-27-7060-0260-0100,N/A,"$1,704.34",2017-0006425
Putnam,"129 GEORGETOWN POINT RD, GEORGETOWN, FL- 32139",07-13-27-9020-0000-0011,05/08/2024 10:00 AM ET,TAXDEED , 2017-0006661,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-13-27-9020-0000-0011,N/A,"$3,486.79",2017-0006661
Putnam,"335 CARTERET RD, GEORGETOWN, FL- 32139",08-13-27-7061-0410-0030,05/08/2024 10:00 AM ET,TAXDEED , 2017-0007087,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0410-0030,N/A,"$1,761.39",2017-0007087
Putnam,"330 GARDENIA AV, GEORGETOWN, FL- 32139",08-13-27-7061-0420-0360,05/08/2024 10:00 AM ET,TAXDEED , 2017-0007115,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0420-0360,N/A,"$1,757.49",2017-0007115
Putnam,"538 BIRCH BLVD, GEORGETOWN, FL- 32139",08-13-27-7061-0630-0410,05/08/2024 10:00 AM ET,TAXDEED , 2017-0007278,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0630-0410,N/A,"$1,714.58",2017-0007278
Putnam,"522 GARDENIA AV, GEORGETOWN, FL- 32139",08-13-27-7061-0590-0330,05/08/2024 10:00 AM ET,TAXDEED , 2017-0007292,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0590-0330,N/A,"$1,740.38",2017-0007292
Putnam,"516 GARDENIA AV, GEORGETOWN, FL- 32139",08-13-27-7061-0590-0300,05/08/2024 10:00 AM ET,TAXDEED , 2017-0007294,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0590-0300,N/A,"$1,833.52",2017-0007294
Putnam,"514 GARDENIA AV, GEORGETOWN, FL- 32139",08-13-27-7061-0590-0290,05/08/2024 10:00 AM ET,TAXDEED , 2017-0007295,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0590-0290,N/A,"$1,829.48",2017-0007295
Putnam,"525 GARDENIA AV, GEORGETOWN, FL- 32139",08-13-27-7061-0600-0090,05/08/2024 10:00 AM ET,TAXDEED , 2017-0007309,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0600-0090,N/A,"$1,708.06",2017-0007309
Putnam,"333 E EDGEWOOD DR, GEORGETOWN, FL- 32139",08-13-27-7063-1270-0170,05/08/2024 10:00 AM ET,TAXDEED , 2017-0007352,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7063-1270-0170,N/A,"$1,051.43",2017-0007352
Putnam,00 UNASSIGNED LOCATION RE,12-10-23-1620-0020-0030,05/08/2024 10:00 AM ET,TAXDEED , 2017-0009677,https://apps.putnam-fl.com/pa/property/?type=api&parcel=12-10-23-1620-0020-0030,N/A,"$1,760.95",2017-0009677
Putnam,00 UNASSIGNED LOCATION RE,12-10-23-1620-0100-0030,05/08/2024 10:00 AM ET,TAXDEED , 2017-0009797,https://apps.putnam-fl.com/pa/property/?type=api&parcel=12-10-23-1620-0100-0030,N/A,"$2,593.67",2017-0009797
Putnam,"218 SUMMIT RD, SATSUMA, FL- 32189",12-11-26-8241-0320-0100,05/08/2024 10:00 AM ET,TAXDEED , 2017-0010604,https://apps.putnam-fl.com/pa/property/?type=api&parcel=12-11-26-8241-0320-0100,N/A,"$1,780.19",2017-0010604
Putnam,"142 MOSSWOOD ST, GEORGETOWN, FL- 32139",12-13-26-4910-0070-1710,05/08/2024 10:00 AM ET,TAXDEED , 2017-0010676,https://apps.putnam-fl.com/pa/property/?type=api&parcel=12-13-26-4910-0070-1710,N/A,"$1,558.33",2017-0010676
Putnam,00 UNASSIGNED LOCATION RE,13-09-24-4076-1510-0190,05/08/2024 10:00 AM ET,TAXDEED , 2017-0010989,https://apps.putnam-fl.com/pa/property/?type=api&parcel=13-09-24-4076-1510-0190,N/A,"$2,306.97",2017-0010989
Putnam,00 UNASSIGNED LOCATION RE,17-10-24-4074-0120-0010,05/08/2024 10:00 AM ET,TAXDEED , 2017-0012730,https://apps.putnam-fl.com/pa/property/?type=api&parcel=17-10-24-4074-0120-0010,N/A,"$1,565.28",2017-0012730
Putnam,"120 JONAS RD, CRESCENT CITY, FL- 32112",21-12-27-8621-0000-0240,05/08/2024 10:00 AM ET,TAXDEED , 2017-0014394,https://apps.putnam-fl.com/pa/property/?type=api&parcel=21-12-27-8621-0000-0240,N/A,"$1,438.60",2017-0014394
Putnam,00 UNASSIGNED LOCATION RE,22-10-24-4063-0030-0090,05/08/2024 10:00 AM ET,TAXDEED , 2017-0014537,https://apps.putnam-fl.com/pa/property/?type=api&parcel=22-10-24-4063-0030-0090,N/A,"$2,352.68",2017-0014537
Putnam,"423 ALEXANDER ST, INTERLACHEN, FL- 32148",23-09-24-4076-1420-0020,05/08/2024 10:00 AM ET,TAXDEED , 2017-0014749,https://apps.putnam-fl.com/pa/property/?type=api&parcel=23-09-24-4076-1420-0020,N/A,"$9,489.78",2017-0014749
Putnam,00 UNASSIGNED LOCATION RE,24-09-24-4075-0230-0090,05/08/2024 10:00 AM ET,TAXDEED , 2017-0015083,https://apps.putnam-fl.com/pa/property/?type=api&parcel=24-09-24-4075-0230-0090,N/A,"$2,807.16",2017-0015083
Putnam,00 UNASSIGNED LOCATION RE,24-09-24-4075-0220-0030,05/08/2024 10:00 AM ET,TAXDEED , 2017-0015109,https://apps.putnam-fl.com/pa/property/?type=api&parcel=24-09-24-4075-0220-0030,N/A,"$2,420.44",2017-0015109
Putnam,00 UNASSIGNED LOCATION RE,24-09-24-4075-0270-0070,05/08/2024 10:00 AM ET,TAXDEED , 2017-0015153,https://apps.putnam-fl.com/pa/property/?type=api&parcel=24-09-24-4075-0270-0070,N/A,"$2,807.16",2017-0015153
Putnam,00 UNASSIGNED LOCATION RE,25-09-24-4075-0810-0110,05/08/2024 10:00 AM ET,TAXDEED , 2017-0016089,https://apps.putnam-fl.com/pa/property/?type=api&parcel=25-09-24-4075-0810-0110,N/A,"$3,005.39",2017-0016089
Putnam,00 UNASSIGNED LOCATION RE,25-09-24-4075-0840-0300,05/08/2024 10:00 AM ET,TAXDEED , 2017-0016111,https://apps.putnam-fl.com/pa/property/?type=api&parcel=25-09-24-4075-0840-0300,N/A,"$2,295.98",2017-0016111
Putnam,"216 USINA AV, INTERLACHEN, FL- 32148",25-09-24-4075-1150-0090,05/08/2024 10:00 AM ET,TAXDEED , 2017-0016274,https://apps.putnam-fl.com/pa/property/?type=api&parcel=25-09-24-4075-1150-0090,N/A,"$2,300.67",2017-0016274
Putnam,"112 DAVID AV, INTERLACHEN, FL- 32148",25-09-24-4075-1180-0110,05/08/2024 10:00 AM ET,TAXDEED , 2017-0016358,https://apps.putnam-fl.com/pa/property/?type=api&parcel=25-09-24-4075-1180-0110,N/A,"$2,335.64",2017-0016358
Putnam,"147 CAMDEN ST, GEORGETOWN, FL- 32139",31-12-27-4910-0030-1370,05/08/2024 10:00 AM ET,TAXDEED , 2017-0017808,https://apps.putnam-fl.com/pa/property/?type=api&parcel=31-12-27-4910-0030-1370,N/A,"$1,522.78",2017-0017808
Putnam,"111 REDFISH DR, PALATKA, FL- 32177",35-08-27-8152-0060-0300,05/08/2024 10:00 AM ET,TAXDEED , 2017-0018985,https://apps.putnam-fl.com/pa/property/?type=api&parcel=35-08-27-8152-0060-0300,N/A,"$1,925.28",2017-0018985
Putnam,00 UNASSIGNED LOCATION RE,35-09-24-4075-1750-0050,05/08/2024 10:00 AM ET,TAXDEED , 2017-0019180,https://apps.putnam-fl.com/pa/property/?type=api&parcel=35-09-24-4075-1750-0050,N/A,"$1,304.17",2017-0019180
Putnam,00 UNASSIGNED LOCATION RE,35-09-24-4076-0050-0060,05/08/2024 10:00 AM ET,TAXDEED , 2017-0019217,https://apps.putnam-fl.com/pa/property/?type=api&parcel=35-09-24-4076-0050-0060,N/A,"$2,355.95",2017-0019217
Putnam,"119 GRANDALE ST, GEORGETOWN, FL- 32139",36-12-26-4910-0030-1760,05/08/2024 10:00 AM ET,TAXDEED , 2017-0019844,https://apps.putnam-fl.com/pa/property/?type=api&parcel=36-12-26-4910-0030-1760,N/A,"$1,538.65",2017-0019844
Putnam,"820 PARADISE BLVD, GEORGETOWN, FL- 32139",37-13-27-7061-0550-0310,05/08/2024 10:00 AM ET,TAXDEED , 2017-0020131,https://apps.putnam-fl.com/pa/property/?type=api&parcel=37-13-27-7061-0550-0310,N/A,"$1,751.09",2017-0020131
Putnam,"828 PARADISE BLVD, GEORGETOWN, FL- 32139",37-13-27-7061-0550-0350,05/08/2024 10:00 AM ET,TAXDEED , 2017-0020139,https://apps.putnam-fl.com/pa/property/?type=api&parcel=37-13-27-7061-0550-0350,N/A,"$1,720.03",2017-0020139
Putnam,"110 RICHMOND ST, SATSUMA, FL- 32189",39-11-26-8231-0140-0100,05/08/2024 10:00 AM ET,TAXDEED , 2017-0020724,https://apps.putnam-fl.com/pa/property/?type=api&parcel=39-11-26-8231-0140-0100,N/A,"$1,776.69",2017-0020724
Putnam,"1415 OLIVE ST, PALATKA, FL- 32177",42-10-27-3420-0030-0060,05/08/2024 10:00 AM ET,TAXDEED , 2017-0021224,https://apps.putnam-fl.com/pa/property/?type=api&parcel=42-10-27-3420-0030-0060,N/A,"$2,288.75",2017-0021224
Putnam,00 UNASSIGNED LOCATION RE,01-10-26-0250-0190-0050,05/08/2024 10:00 AM ET,TAXDEED , 2018-0000395,https://apps.putnam-fl.com/pa/property/?type=api&parcel=01-10-26-0250-0190-0050,N/A,"$1,644.59",2018-0000395
Putnam,00 UNASSIGNED LOCATION RE,03-09-27-0000-0070-0260,05/08/2024 10:00 AM ET,TAXDEED , 2018-0001641,https://apps.putnam-fl.com/pa/property/?type=api&parcel=03-09-27-0000-0070-0260,N/A,"$1,733.14",2018-0001641
Putnam,00 UNASSIGNED LOCATION RE,03-09-27-0000-0070-0370,05/08/2024 10:00 AM ET,TAXDEED , 2018-0001642,https://apps.putnam-fl.com/pa/property/?type=api&parcel=03-09-27-0000-0070-0370,N/A,"$1,733.14",2018-0001642
Putnam,"200 LAKE LUCY, INTERLACHEN, FL- 32148",07-10-24-4211-0010-0010,05/08/2024 10:00 AM ET,TAXDEED , 2018-0005421,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-10-24-4211-0010-0010,N/A,"$1,735.40",2018-0005421
Putnam,00 UNASSIGNED LOCATION RE,07-10-24-7071-0330-0220,05/08/2024 10:00 AM ET,TAXDEED , 2018-0005639,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-10-24-7071-0330-0220,N/A,"$3,254.14",2018-0005639
Putnam,"206 SE 1ST ST, GEORGETOWN, FL- 32139",07-13-27-7060-0110-0410,05/08/2024 10:00 AM ET,TAXDEED , 2018-0006173,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-13-27-7060-0110-0410,N/A,"$1,709.57",2018-0006173
Putnam,"331 PALM WAY, GEORGETOWN, FL- 32139",08-13-27-7061-0440-0050,05/08/2024 10:00 AM ET,TAXDEED , 2018-0006975,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0440-0050,N/A,"$1,747.61",2018-0006975
Putnam,"517 GARDENIA AV, GEORGETOWN, FL- 32139",08-13-27-7061-0600-0130,05/08/2024 10:00 AM ET,TAXDEED , 2018-0007057,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0600-0130,N/A,"$1,780.21",2018-0007057
Putnam,"517 ROSEWOOD ST, GEORGETOWN, FL- 32139",08-13-27-7061-0590-0130,05/08/2024 10:00 AM ET,TAXDEED , 2018-0007073,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0590-0130,N/A,"$1,752.27",2018-0007073
Putnam,"537 REDWOOD BLVD, GEORGETOWN, FL- 32139",08-13-27-7061-0630-0030,05/08/2024 10:00 AM ET,TAXDEED , 2018-0007120,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0630-0030,N/A,"$1,739.20",2018-0007120
Putnam,"209 TALLPINE TRL, SATSUMA, FL- 32189",11-11-26-8243-0110-0090,05/08/2024 10:00 AM ET,TAXDEED , 2018-0009066,https://apps.putnam-fl.com/pa/property/?type=api&parcel=11-11-26-8243-0110-0090,N/A,"$1,807.52",2018-0009066
Putnam,00 UNASSIGNED LOCATION RE,12-10-23-0000-0100-0010,05/08/2024 10:00 AM ET,TAXDEED , 2018-0009371,https://apps.putnam-fl.com/pa/property/?type=api&parcel=12-10-23-0000-0100-0010,N/A,"$2,454.40",2018-0009371
Putnam,"128 SW 59TH AV, INTERLACHEN, FL- 32148",18-10-24-1650-0010-1190,05/08/2024 10:00 AM ET,TAXDEED , 2018-0012825,https://apps.putnam-fl.com/pa/property/?type=api&parcel=18-10-24-1650-0010-1190,N/A,"$3,087.87",2018-0012825
Putnam,"114 HAYES DR, INTERLACHEN, FL- 32148",35-09-24-4075-1820-0050,05/08/2024 10:00 AM ET,TAXDEED , 2018-0018783,https://apps.putnam-fl.com/pa/property/?type=api&parcel=35-09-24-4075-1820-0050,N/A,"$4,631.18",2018-0018783
Putnam,00 UNASSIGNED LOCATION RE,35-09-24-4076-0050-0180,05/08/2024 10:00 AM ET,TAXDEED , 2018-0018841,https://apps.putnam-fl.com/pa/property/?type=api&parcel=35-09-24-4076-0050-0180,N/A,"$1,644.50",2018-0018841
Putnam,00 UNASSIGNED LOCATION RE,43-10-27-8251-0110-0040,05/08/2024 10:00 AM ET,TAXDEED , 2018-0021257,https://apps.putnam-fl.com/pa/property/?type=api&parcel=43-10-27-8251-0110-0040,N/A,"$1,370.17",2018-0021257
Putnam,"137 NE 1ST AV, PALATKA, FL- 32177",03-09-27-7731-0140-0210,05/08/2024 10:00 AM ET,TAXDEED , 2019-0001788,https://apps.putnam-fl.com/pa/property/?type=api&parcel=03-09-27-7731-0140-0210,N/A,"$1,051.06",2019-0001788
Putnam,00 UNASSIGNED LOCATION RE,07-10-24-7071-0340-0120,05/08/2024 10:00 AM ET,TAXDEED , 2019-0005886,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-10-24-7071-0340-0120,N/A,"$2,849.16",2019-0005886
Putnam,"121 CARTERET RD, GEORGETOWN, FL- 32139",07-13-27-7060-0220-0070,05/08/2024 10:00 AM ET,TAXDEED , 2019-0006553,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-13-27-7060-0220-0070,N/A,"$1,307.57",2019-0006553
Putnam,"425 CARTERET RD, GEORGETOWN, FL- 32139",08-13-27-7061-0490-0080,05/08/2024 10:00 AM ET,TAXDEED , 2019-0007340,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0490-0080,N/A,"$1,688.29",2019-0007340
Putnam,"523 GARDENIA AV, GEORGETOWN, FL- 32139",08-13-27-7061-0600-0100,05/08/2024 10:00 AM ET,TAXDEED , 2019-0007449,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0600-0100,N/A,"$1,682.04",2019-0007449
Putnam,"515 GARDENIA AV, GEORGETOWN, FL- 32139",08-13-27-7061-0600-0140,05/08/2024 10:00 AM ET,TAXDEED , 2019-0007451,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0600-0140,N/A,"$1,698.02",2019-0007451
Putnam,"121 S EDGELINE RD, SATSUMA, FL- 32189",11-11-26-8243-0320-0070,05/08/2024 10:00 AM ET,TAXDEED , 2019-0009720,https://apps.putnam-fl.com/pa/property/?type=api&parcel=11-11-26-8243-0320-0070,N/A,"$1,292.66",2019-0009720
Putnam,"123 S EDGELINE RD, SATSUMA, FL- 32189",11-11-26-8243-0320-0080,05/08/2024 10:00 AM ET,TAXDEED , 2019-0009724,https://apps.putnam-fl.com/pa/property/?type=api&parcel=11-11-26-8243-0320-0080,N/A,"$1,292.66",2019-0009724
Putnam,00 UNASSIGNED LOCATION RE,13-09-24-4075-0110-0310,05/08/2024 10:00 AM ET,TAXDEED , 2019-0011221,https://apps.putnam-fl.com/pa/property/?type=api&parcel=13-09-24-4075-0110-0310,N/A,"$1,600.14",2019-0011221
Putnam,"125 E LURA LN, FLORAHOME, FL- 32140",14-08-24-5103-1090-0070,05/08/2024 10:00 AM ET,TAXDEED , 2019-0011909,https://apps.putnam-fl.com/pa/property/?type=api&parcel=14-08-24-5103-1090-0070,N/A,"$3,200.11",2019-0011909
Putnam,"101 KINDALL ST, INTERLACHEN, FL- 32148",16-10-24-4066-0210-0320,05/08/2024 10:00 AM ET,TAXDEED , 2019-0012752,https://apps.putnam-fl.com/pa/property/?type=api&parcel=16-10-24-4066-0210-0320,N/A,"$7,835.53",2019-0012752
Putnam,00 UNASSIGNED LOCATION RE,24-09-24-4075-0460-0350,05/08/2024 10:00 AM ET,TAXDEED , 2019-0016056,https://apps.putnam-fl.com/pa/property/?type=api&parcel=24-09-24-4075-0460-0350,N/A,"$2,217.16",2019-0016056
Putnam,00 UNASSIGNED LOCATION RE,26-09-24-4076-0700-0020,05/08/2024 10:00 AM ET,TAXDEED , 2019-0017463,https://apps.putnam-fl.com/pa/property/?type=api&parcel=26-09-24-4076-0700-0020,N/A,"$2,235.37",2019-0017463
Putnam,00 UNASSIGNED LOCATION RE,34-09-24-8817-0050-0050,05/08/2024 10:00 AM ET,TAXDEED , 2019-0019587,https://apps.putnam-fl.com/pa/property/?type=api&parcel=34-09-24-8817-0050-0050,N/A,"$1,100.08",2019-0019587
Putnam,"900 CHAMBERLAIN RD, SATSUMA, FL- 32189",39-11-26-8231-0550-0180,05/08/2024 10:00 AM ET,TAXDEED , 2019-0021946,https://apps.putnam-fl.com/pa/property/?type=api&parcel=39-11-26-8231-0550-0180,N/A,"$2,596.31",2019-0021946
Putnam,"902 CHAMBERLAIN RD, SATSUMA, FL- 32189",39-11-26-8231-0550-0190,05/08/2024 10:00 AM ET,TAXDEED , 2019-0021949,https://apps.putnam-fl.com/pa/property/?type=api&parcel=39-11-26-8231-0550-0190,N/A,"$2,553.31",2019-0021949
Putnam,"210 4TH ST, EAST PALATKA, FL- 32131",05-10-27-9570-0050-0150,05/08/2024 10:00 AM ET,TAXDEED , 2020-0004936,https://apps.putnam-fl.com/pa/property/?type=api&parcel=05-10-27-9570-0050-0150,N/A,"$1,247.48",2020-0004936
Putnam,"202 ROSEWOOD ST, GEORGETOWN, FL- 32139",07-13-27-7060-0280-0190,05/08/2024 10:00 AM ET,TAXDEED , 2020-0006660,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-13-27-7060-0280-0190,N/A,$945.96,2020-0006660
Putnam,"218 TERRI AV, GEORGETOWN, FL- 32139",07-13-27-7062-0730-0320,05/08/2024 10:00 AM ET,TAXDEED , 2020-0006699,https://apps.putnam-fl.com/pa/property/?type=api&parcel=07-13-27-7062-0730-0320,N/A,"$1,678.83",2020-0006699
Putnam,"308 REDWOOD BLVD, GEORGETOWN, FL- 32139",08-13-27-7061-0450-0250,05/08/2024 10:00 AM ET,TAXDEED , 2020-0007352,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0450-0250,N/A,"$1,747.77",2020-0007352
Putnam,"328 DOGWOOD AV, GEORGETOWN, FL- 32139",08-13-27-7061-0440-0350,05/08/2024 10:00 AM ET,TAXDEED , 2020-0007437,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0440-0350,N/A,"$1,044.05",2020-0007437
Putnam,"329 PALM WAY, GEORGETOWN, FL- 32139",08-13-27-7061-0440-0060,05/08/2024 10:00 AM ET,TAXDEED , 2020-0007451,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0440-0060,N/A,"$1,719.97",2020-0007451
Putnam,"535 REDWOOD BLVD, GEORGETOWN, FL- 32139",08-13-27-7061-0630-0040,05/08/2024 10:00 AM ET,TAXDEED , 2020-0007585,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7061-0630-0040,N/A,"$1,704.77",2020-0007585
Putnam,"226 LAKESHORE DR, GEORGETOWN, FL- 32139",08-13-27-7063-1390-0140,05/08/2024 10:00 AM ET,TAXDEED , 2020-0007677,https://apps.putnam-fl.com/pa/property/?type=api&parcel=08-13-27-7063-1390-0140,N/A,"$1,713.72",2020-0007677
Putnam,00 UNASSIGNED LOCATION RE,10-10-24-4060-0090-0470,05/08/2024 10:00 AM ET,TAXDEED , 2020-0008562,https://apps.putnam-fl.com/pa/property/?type=api&parcel=10-10-24-4060-0090-0470,N/A,"$2,016.63",2020-0008562
Putnam,00 UNASSIGNED LOCATION RE,10-10-24-8930-0000-0210,05/08/2024 10:00 AM ET,TAXDEED , 2020-0008882,https://apps.putnam-fl.com/pa/property/?type=api&parcel=10-10-24-8930-0000-0210,N/A,"$3,937.58",2020-0008882
Putnam,"128 MOSSWOOD ST, GEORGETOWN, FL- 32139",12-13-26-4910-0070-1780,05/08/2024 10:00 AM ET,TAXDEED , 2020-0011508,https://apps.putnam-fl.com/pa/property/?type=api&parcel=12-13-26-4910-0070-1780,N/A,"$1,533.13",2020-0011508
Putnam,"268 LAKEVIEW CT, INTERLACHEN, FL- 32148",18-10-24-4860-0050-0060,05/08/2024 10:00 AM ET,TAXDEED , 2020-0014764,https://apps.putnam-fl.com/pa/property/?type=api&parcel=18-10-24-4860-0050-0060,N/A,"$1,780.97",2020-0014764
Putnam,"106 LILAC ST, INTERLACHEN, FL- 32148",34-09-24-8630-0000-0360,05/08/2024 10:00 AM ET,TAXDEED , 2020-0020364,https://apps.putnam-fl.com/pa/property/?type=api&parcel=34-09-24-8630-0000-0360,N/A,"$4,243.53",2020-0020364
Putnam,"171 ISLANDER RD, SATSUMA, FL- 32189",43-10-27-8251-0020-0070,05/08/2024 10:00 AM ET,TAXDEED , 2020-0023852,https://apps.putnam-fl.com/pa/property/?type=api&parcel=43-10-27-8251-0020-0070,N/A,"$1,149.74",2020-0023852
Putnam,00 UNASSIGNED LOCATION RE,01-11-26-8241-0150-0050,05/08/2024 10:00 AM ET,TAXDEED , 2021-0000499,https://apps.putnam-fl.com/pa/property/?type=api&parcel=01-11-26-8241-0150-0050,N/A,"$1,412.66",2021-0000499
Putnam,00 UNASSIGNED LOCATION RE,01-11-26-8241-0240-0340,05/08/2024 10:00 AM ET,TAXDEED , 2021-0000546,https://apps.putnam-fl.com/pa/property/?type=api&parcel=01-11-26-8241-0240-0340,N/A,"$1,252.89",2021-0000546
Putnam,00 UNASSIGNED LOCATION RE,03-09-27-0000-0073-2100,05/08/2024 10:00 AM ET,TAXDEED , 2021-0001412,https://apps.putnam-fl.com/pa/property/?type=api&parcel=03-09-27-0000-0073-2100,N/A,"$1,236.35",2021-0001412
