County,Property Address,Auction Status,Case #,Auction Type,Case # Link,Parcel ID,Parcel ID Link,Assessed Value,Opening Bid,Final Judgment Amount,Certificate #,Tags
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,230953,TAXDEED ,N/A,2957167,https://www.bcpao.us/PropertySearch/#/parcel/2957167,"$4,200.00","$1,055.69",N/A,10497,"Brevard, TAXDEED "
Brevard,1695 DAWES RD,07/18/2024 09:00 AM ET,230954,TAXDEED ,N/A,2837431,https://www.bcpao.us/PropertySearch/#/parcel/2837431,"$190,960.00","$11,041.18",N/A,7039,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,230955,TAXDEED ,N/A,2963388,https://www.bcpao.us/PropertySearch/#/parcel/2963388,$100.00,"$2,464.24",N/A,12390,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,230956,TAXDEED ,N/A,2742829,https://www.bcpao.us/PropertySearch/#/parcel/2742829,$180.00,"$1,166.57",N/A,7018,"Brevard, TAXDEED "
Brevard,3010 POMELLO AVE,07/18/2024 09:00 AM ET,230959,TAXDEED ,N/A,2921150,https://www.bcpao.us/PropertySearch/#/parcel/2921150,"$21,000.00","$2,332.86",N/A,8845,"Brevard, TAXDEED "
Brevard,526 FORREST HILLS ST,07/18/2024 09:00 AM ET,230960,TAXDEED ,N/A,2921369,https://www.bcpao.us/PropertySearch/#/parcel/2921369,"$21,000.00","$2,330.98",N/A,8862,"Brevard, TAXDEED "
Brevard,1011 CLEARMONT ST 103-3,07/18/2024 09:00 AM ET,230963,TAXDEED ,N/A,2834882,https://www.bcpao.us/PropertySearch/#/parcel/2834882,"$3,500.00","$2,658.29",N/A,8093,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,230965,TAXDEED ,N/A,2314234,https://www.bcpao.us/PropertySearch/#/parcel/2314234,"$1,250.00","$1,364.43",N/A,2503,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,230966,TAXDEED ,N/A,2002390,https://www.bcpao.us/PropertySearch/#/parcel/2002390,"$1,190.00","$1,479.32",N/A,248,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,230967,TAXDEED ,N/A,2000962,https://www.bcpao.us/PropertySearch/#/parcel/2000962,"$1,050.00","$1,439.77",N/A,96,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,230968,TAXDEED ,N/A,2919821,https://www.bcpao.us/PropertySearch/#/parcel/2919821,"$5,000.00","$2,343.73",N/A,8753,"Brevard, TAXDEED "
Brevard,942 ST ANDRE BLVD,07/18/2024 09:00 AM ET,230969,TAXDEED ,N/A,2919840,https://www.bcpao.us/PropertySearch/#/parcel/2919840,"$5,000.00","$2,220.75",N/A,8755,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,230970,TAXDEED ,N/A,2963224,https://www.bcpao.us/PropertySearch/#/parcel/2963224,$400.00,"$1,990.02",N/A,12386,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,230971,TAXDEED ,N/A,2957856,https://www.bcpao.us/PropertySearch/#/parcel/2957856,"$3,000.00","$1,095.81",N/A,10555,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,230972,TAXDEED ,N/A,2957855,https://www.bcpao.us/PropertySearch/#/parcel/2957855,"$3,000.00","$1,085.06",N/A,10554,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,230973,TAXDEED ,N/A,2732672,https://www.bcpao.us/PropertySearch/#/parcel/2732672,$100.00,"$1,693.26",N/A,6628,"Brevard, TAXDEED "
Brevard,2487 WINGHAM DR,07/18/2024 09:00 AM ET,240001,TAXDEED ,N/A,2917085,https://www.bcpao.us/PropertySearch/#/parcel/2917085,"$5,000.00","$1,506.85",N/A,10499,"Brevard, TAXDEED "
Brevard,2570 SAPODILLA RD,07/18/2024 09:00 AM ET,240002,TAXDEED ,N/A,2916193,https://www.bcpao.us/PropertySearch/#/parcel/2916193,"$5,000.00","$1,521.22",N/A,10409,"Brevard, TAXDEED "
Brevard,1043 SARATOGA ST,07/18/2024 09:00 AM ET,240004,TAXDEED ,N/A,2910939,https://www.bcpao.us/PropertySearch/#/parcel/2910939,"$5,000.00","$1,605.45",N/A,9981,"Brevard, TAXDEED "
Brevard,2495 WINGHAM DR,07/18/2024 09:00 AM ET,240006,TAXDEED ,N/A,2917084,https://www.bcpao.us/PropertySearch/#/parcel/2917084,"$5,000.00","$1,540.69",N/A,10498,"Brevard, TAXDEED "
Brevard,2135 SPARTA AVE,07/18/2024 09:00 AM ET,240008,TAXDEED ,N/A,2908863,https://www.bcpao.us/PropertySearch/#/parcel/2908863,"$5,000.00","$2,180.57",N/A,9720,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,240009,TAXDEED ,N/A,2814263,https://www.bcpao.us/PropertySearch/#/parcel/2814263,"$34,000.00","$2,446.37",N/A,6242,"Brevard, TAXDEED "
Brevard,701 TEJON AVE,07/18/2024 09:00 AM ET,240010,TAXDEED ,N/A,2906076,https://www.bcpao.us/PropertySearch/#/parcel/2906076,"$22,000.00","$2,511.68",N/A,7744,"Brevard, TAXDEED "
Brevard,328 DADEVILLE ST,07/18/2024 09:00 AM ET,240011,TAXDEED ,N/A,2948247,https://www.bcpao.us/PropertySearch/#/parcel/2948247,"$25,000.00","$2,270.52",N/A,10141,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,240012,TAXDEED ,N/A,2957897,https://www.bcpao.us/PropertySearch/#/parcel/2957897,"$6,000.00","$1,304.63",N/A,10559,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,240013,TAXDEED ,N/A,2957244,https://www.bcpao.us/PropertySearch/#/parcel/2957244,"$4,200.00","$1,058.44",N/A,10505,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,240014,TAXDEED ,N/A,2957902,https://www.bcpao.us/PropertySearch/#/parcel/2957902,"$3,000.00","$1,196.77",N/A,10560,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,240015,TAXDEED ,N/A,2957909,https://www.bcpao.us/PropertySearch/#/parcel/2957909,"$3,000.00","$1,198.79",N/A,10561,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,240016,TAXDEED ,N/A,2957441,https://www.bcpao.us/PropertySearch/#/parcel/2957441,"$4,200.00","$1,058.44",N/A,10529,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,240017,TAXDEED ,N/A,3001693,https://www.bcpao.us/PropertySearch/#/parcel/3001693,"$2,190.00","$1,022.45",N/A,10764,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,240018,TAXDEED ,N/A,2713009,https://www.bcpao.us/PropertySearch/#/parcel/2713009,$10.00,"$1,753.11",N/A,5980,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,240019,TAXDEED ,N/A,2957867,https://www.bcpao.us/PropertySearch/#/parcel/2957867,"$3,000.00","$1,684.84",N/A,12270,"Brevard, TAXDEED "
Brevard,3483 POPULATIC ST,07/18/2024 09:00 AM ET,240021,TAXDEED ,N/A,2102748,https://www.bcpao.us/PropertySearch/#/parcel/2102748,"$12,000.00","$1,860.61",N/A,504,"Brevard, TAXDEED "
Brevard,1710 GAYLE AVE,07/18/2024 09:00 AM ET,240022,TAXDEED ,N/A,2204661,https://www.bcpao.us/PropertySearch/#/parcel/2204661,"$7,750.00","$2,228.42",N/A,1139,"Brevard, TAXDEED "
Brevard,3119 ELMLAWN AVE,07/18/2024 09:00 AM ET,240024,TAXDEED ,N/A,2919870,https://www.bcpao.us/PropertySearch/#/parcel/2919870,"$5,000.00","$1,205.31",N/A,8759,"Brevard, TAXDEED "
Brevard,3159 ELMLAWN AVE,07/18/2024 09:00 AM ET,240025,TAXDEED ,N/A,2919875,https://www.bcpao.us/PropertySearch/#/parcel/2919875,"$5,000.00","$1,411.31",N/A,8760,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,240026,TAXDEED ,N/A,2917891,https://www.bcpao.us/PropertySearch/#/parcel/2917891,"$5,000.00","$1,069.19",N/A,8603,"Brevard, TAXDEED "
Brevard,817 YELLOWTAIL ST,07/18/2024 09:00 AM ET,240027,TAXDEED ,N/A,2914881,https://www.bcpao.us/PropertySearch/#/parcel/2914881,"$18,000.00","$1,744.99",N/A,8345,"Brevard, TAXDEED "
Brevard,164 LABRA RD,07/18/2024 09:00 AM ET,240028,TAXDEED ,N/A,2914179,https://www.bcpao.us/PropertySearch/#/parcel/2914179,"$21,000.00","$2,053.15",N/A,8287,"Brevard, TAXDEED "
Brevard,270 FRIENDLY ST,07/18/2024 09:00 AM ET,240029,TAXDEED ,N/A,2913476,https://www.bcpao.us/PropertySearch/#/parcel/2913476,"$35,000.00","$1,425.21",N/A,8243,"Brevard, TAXDEED "
Brevard,256 FRIENDLY ST,07/18/2024 09:00 AM ET,240030,TAXDEED ,N/A,2913477,https://www.bcpao.us/PropertySearch/#/parcel/2913477,"$35,000.00","$1,425.21",N/A,8244,"Brevard, TAXDEED "
Brevard,537 LAMKIN ST,07/18/2024 09:00 AM ET,240031,TAXDEED ,N/A,2913758,https://www.bcpao.us/PropertySearch/#/parcel/2913758,"$21,000.00","$2,173.50",N/A,8257,"Brevard, TAXDEED "
Brevard,1300 GIDEON ST,07/18/2024 09:00 AM ET,240032,TAXDEED ,N/A,2903972,https://www.bcpao.us/PropertySearch/#/parcel/2903972,"$22,000.00","$1,555.23",N/A,7638,"Brevard, TAXDEED "
Brevard,123 FREDERICK ST,07/18/2024 09:00 AM ET,240033,TAXDEED ,N/A,2914123,https://www.bcpao.us/PropertySearch/#/parcel/2914123,"$21,000.00","$1,817.92",N/A,8280,"Brevard, TAXDEED "
Brevard,2761 FOXGLOVE AVE SW,07/18/2024 09:00 AM ET,240034,TAXDEED ,N/A,2914133,https://www.bcpao.us/PropertySearch/#/parcel/2914133,"$21,000.00","$2,043.03",N/A,8281,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,07/18/2024 09:00 AM ET,240035,TAXDEED ,N/A,2314736,https://www.bcpao.us/PropertySearch/#/parcel/2314736,"$1,150.00","$1,117.09",N/A,2480,"Brevard, TAXDEED "
Brevard,885 AMERICANA BLVD,08/22/2024 09:00 AM ET,240038,TAXDEED ,N/A,2815188,https://www.bcpao.us/PropertySearch/#/parcel/2815188,"$38,000.00","$3,521.23",N/A,6290,"Brevard, TAXDEED "
Brevard,1011 CLEARMONT ST NE UNIT 101-,08/22/2024 09:00 AM ET,240039,TAXDEED ,N/A,2834880,https://www.bcpao.us/PropertySearch/#/parcel/2834880,"$3,500.00","$1,394.63",N/A,6959,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,08/22/2024 09:00 AM ET,240040,TAXDEED ,N/A,2314331,https://www.bcpao.us/PropertySearch/#/parcel/2314331,"$1,250.00","$1,468.44",N/A,2518,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,08/22/2024 09:00 AM ET,240041,TAXDEED ,N/A,2823985,https://www.bcpao.us/PropertySearch/#/parcel/2823985,"$17,600.00","$3,046.36",N/A,6532,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,08/22/2024 09:00 AM ET,240042,TAXDEED ,N/A,2957787,https://www.bcpao.us/PropertySearch/#/parcel/2957787,"$3,000.00","$1,661.16",N/A,12264,"Brevard, TAXDEED "
Brevard,511 SCANLON RD,08/22/2024 09:00 AM ET,240044,TAXDEED ,N/A,2906332,https://www.bcpao.us/PropertySearch/#/parcel/2906332,"$22,000.00","$1,796.59",N/A,7757,"Brevard, TAXDEED "
Brevard,2248 TAFON CIR,08/22/2024 09:00 AM ET,240045,TAXDEED ,N/A,2908920,https://www.bcpao.us/PropertySearch/#/parcel/2908920,"$5,000.00","$1,241.40",N/A,7894,"Brevard, TAXDEED "
Brevard,7000 CHESTNUT DR,08/22/2024 09:00 AM ET,240047,TAXDEED ,N/A,2317962,https://www.bcpao.us/PropertySearch/#/parcel/2317962,"$17,400.00","$3,178.18",N/A,2571,"Brevard, TAXDEED "
Brevard,0 UNKNOWN,08/22/2024 09:00 AM ET,240048,TAXDEED ,N/A,2942222,https://www.bcpao.us/PropertySearch/#/parcel/2942222,"$4,170.00","$1,314.24",N/A,9805,"Brevard, TAXDEED "
Calhoun,17360 STATE RD 20 WEST,05/30/2024 11:00 AM CT,072023CA000051CAAXMX,FORECLOSURE,https://www.civitekflorida.com/ocrs/county/07/disclaimer.xhtml,Property Appraiser,https://beacon.schneidercorp.com/Application.aspx?AppID=829&LayerID=15004&PageTypeID=4&PageID=6750&KeyValue=,N/A,N/A,"$28,336.67",N/A,"Calhoun, FORECLOSURE"
Calhoun,"BLOUNTSTOWN, FL- 32424",06/05/2024 10:00 AM CT,072024XX000006TDAXMX,TAXDEED ,https://www.civitekflorida.com/ocrs/county/07/disclaimer.xhtml,34-1N-08-0000-0009-0600,https://beacon.schneidercorp.com/Application.aspx?AppID=829&LayerID=15004&PageTypeID=4&PageID=6750&KeyValue=34-1N-08-0000-0009-0600,"$8,018.00",$0.00,N/A,169 OF 2018,"Calhoun, TAXDEED "
Calhoun,N/A,06/20/2024 11:00 AM CT,072022CA000054CAAXMX,FORECLOSURE,https://www.civitekflorida.com/ocrs/county/07/disclaimer.xhtml,Property Appraiser,https://beacon.schneidercorp.com/Application.aspx?AppID=829&LayerID=15004&PageTypeID=4&PageID=6750&KeyValue=,N/A,N/A,"$186,161.55",N/A,"Calhoun, FORECLOSURE"
Calhoun,N/A,06/27/2024 10:00 AM CT,072024XX000007TDAXMX,TAXDEED ,https://www.civitekflorida.com/ocrs/county/07/disclaimer.xhtml,32-2N-11-0700-0001-0101,https://beacon.schneidercorp.com/Application.aspx?AppID=829&LayerID=15004&PageTypeID=4&PageID=6750&KeyValue=32-2N-11-0700-0001-0101,N/A,$0.00,N/A,845 OF 2017,"Calhoun, TAXDEED "
Calhoun,N/A,06/27/2024 10:00 AM CT,072024XX000008TDAXMX,TAXDEED ,https://www.civitekflorida.com/ocrs/county/07/disclaimer.xhtml,20-1N-09-0140-0000-1200,https://beacon.schneidercorp.com/Application.aspx?AppID=829&LayerID=15004&PageTypeID=4&PageID=6750&KeyValue=20-1N-09-0140-0000-1200,N/A,$0.00,N/A,301 OF 2017,"Calhoun, TAXDEED "
Calhoun,N/A,06/27/2024 10:00 AM CT,072024XX000009TDAXMX,TAXDEED ,https://www.civitekflorida.com/ocrs/county/07/disclaimer.xhtml,20-1N-09-0140-0000-1000,https://beacon.schneidercorp.com/Application.aspx?AppID=829&LayerID=15004&PageTypeID=4&PageID=6750&KeyValue=20-1N-09-0140-0000-1000,N/A,$0.00,N/A,300 OF 2017,"Calhoun, TAXDEED "
Calhoun,N/A,06/27/2024 10:00 AM CT,072024XX000010TDAXMX,TAXDEED ,https://www.civitekflorida.com/ocrs/county/07/disclaimer.xhtml,20-1N-09-0140-0000-5600,https://beacon.schneidercorp.com/Application.aspx?AppID=829&LayerID=15004&PageTypeID=4&PageID=6750&KeyValue=20-1N-09-0140-0000-5600,N/A,$0.00,N/A,304 OF 2017,"Calhoun, TAXDEED "
Calhoun,N/A,07/11/2024 11:00 AM CT,072022CA000041CAAXMX,FORECLOSURE,https://www.civitekflorida.com/ocrs/county/07/disclaimer.xhtml,Property Appraiser,https://beacon.schneidercorp.com/Application.aspx?AppID=829&LayerID=15004&PageTypeID=4&PageID=6750&KeyValue=,N/A,N/A,"$114,316.98",N/A,"Calhoun, FORECLOSURE"
Calhoun,N/A,07/11/2024 11:00 AM CT,072023CC000014CCAXMX,FORECLOSURE,https://www.civitekflorida.com/ocrs/county/07/disclaimer.xhtml,Property Appraiser,https://beacon.schneidercorp.com/Application.aspx?AppID=829&LayerID=15004&PageTypeID=4&PageID=6750&KeyValue=,N/A,N/A,"$53,051.08",N/A,"Calhoun, FORECLOSURE"
Alachua,3202 & 3206 SW 25TH DR,05/30/2024 11:00 AM ET,01 2022 CA 003476,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3525305&ms=0,MULTIPLE PARCELS,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=MULTIPLE-PARCELS,N/A,N/A,"$346,809.84",N/A,"Alachua, FORECLOSURE"
Alachua,7944 NW 47TH WAY,05/30/2024 11:00 AM ET,01 2023 CA 002919,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3538719&ms=0,06006-068-188,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=06006-068-188,"$119,710.00",N/A,"$192,547.09",N/A,"Alachua, FORECLOSURE"
Alachua,3702 NW 22ND PL,06/04/2024 11:00 AM ET,01 2023 CA 004310,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3549801&ms=0,06410-087-000,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=06410-087-000,"$156,716.00",N/A,"$191,535.41",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,06/06/2024 11:00 AM ET,01 2023 CA 002815,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3551333&ms=0,MULTIPLE PARCEL,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=MULTIPLE-PARCEL,N/A,N/A,"$94,149.15",N/A,"Alachua, FORECLOSURE"
Alachua,3402 NE 11TH TER,06/06/2024 11:00 AM ET,01 2023 CA 003012,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3551336&ms=0,08231-006-007,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=08231-006-007,"$111,977.00",N/A,"$103,901.58",N/A,"Alachua, FORECLOSURE"
Alachua,18015 NE 21ST ST,06/06/2024 11:00 AM ET,01 2023 CA 003580,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3551338&ms=0,07630-002-000,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=07630-002-000,"$97,014.00",N/A,"$63,239.31",N/A,"Alachua, FORECLOSURE"
Alachua,3510 SE 18TH AVE,06/11/2024 11:00 AM ET,01 2021 CA 002900,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3538725&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$158,226.07",N/A,"Alachua, FORECLOSURE"
Alachua,6100 SW 13TH ST,06/11/2024 11:00 AM ET,01 2023 CA 002835,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3538721&ms=0,07123-002-000,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=07123-002-000,"$69,550.00",N/A,"$135,440.03",N/A,"Alachua, FORECLOSURE"
Alachua,21315 NE 35TH PL,06/13/2024 11:00 AM ET,01 2023 CA 002876,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3551335&ms=0,18932-000-000,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=18932-000-000,"$105,910.00",N/A,"$109,167.59",N/A,"Alachua, FORECLOSURE"
Alachua,235 NW 48TH BLVD,06/18/2024 11:00 AM ET,01 2023 CA 003535,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3538723&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$41,282.34",N/A,"Alachua, FORECLOSURE"
Alachua,4105 NW 22ND DR,06/18/2024 11:00 AM ET,01 2023 CA 003648,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3552152&ms=0,07915-012-006,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=07915-012-006,"$232,824.00",N/A,"$186,003.47",N/A,"Alachua, FORECLOSURE"
Alachua,22560 NW 174TH AVE,06/20/2024 11:00 AM ET,01 2023 CA 000297,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3505088&ms=0,00297-020-015,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=00297-020-015,"$168,361.00",N/A,"$195,172.86",N/A,"Alachua, FORECLOSURE"
Alachua,1340 SE 23RD AVE,06/20/2024 11:00 AM ET,01 2023 CA 002713,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3541495&ms=0,15995-010-000,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=15995-010-000,"$133,658.00",N/A,"$120,804.43",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,06/25/2024 11:00 AM ET,01 2023 CA 003991,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=3555521&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$420,436.47",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,06/27/2024 11:00 AM ET,01 2022 CA 000274,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$23,793.01",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,06/27/2024 11:00 AM ET,01 2023 CA 002825,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$454,696.11",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,07/16/2024 11:00 AM ET,01 2021 CA 002797,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$149,305.02",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,07/16/2024 11:00 AM ET,01 2022 CA 003577,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$90,703.61",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,07/16/2024 11:00 AM ET,01 2023 CA 003704,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$129,071.79",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,07/16/2024 11:00 AM ET,01 2023 CA 004796,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$235,685.80",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,07/18/2024 11:00 AM ET,01 2023 CA 000744,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$230,143.43",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,07/18/2024 11:00 AM ET,01 2023 CA 002241,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$256,576.56",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,08/13/2024 11:00 AM ET,01 2019 CA 000146,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$183,541.55",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,08/13/2024 11:00 AM ET,01 2022 CA 001511,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$117,308.76",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,08/13/2024 11:00 AM ET,01 2022 CA 003437,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$43,062.97",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,08/15/2024 11:00 AM ET,01 2021 CA 002694,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$222,932.94",N/A,"Alachua, FORECLOSURE"
Alachua,N/A,08/15/2024 11:00 AM ET,01 2023 CA 003538,FORECLOSURE,http://isol.alachuaclerk.org/RealEstate/SearchDetail.aspx?docid=&ms=0,Property Appraiser,https://qpublic.schneidercorp.com/Application.aspx?AppID=1081&LayerID=26490&PageTypeID=4&PageID=10770&Q=320373606&KeyValue=,N/A,N/A,"$129,735.24",N/A,"Alachua, FORECLOSURE"
